fotograma;tipo_objeto;confianza;identificador_tracking;x1;y1;x2;y2;matricula_detectada;confianza_matricula;mx1;my1;mx2;my2;texto_matricula
198;car;0.54;5;1429;323;1509;380;0;0;;;;;
198;car;0.47;10;1383;325;1436;362;0;0;;;;;
198;person;0.73;6;409;270;478;436;0;0;;;;;
198;car;0.58;14;1363;323;1397;356;0;0;;;;;
198;car;0.58;15;1342;323;1378;352;0;0;;;;;
199;car;0.55;5;1429;323;1510;380;0;0;;;;;
199;car;0.47;10;1384;325;1437;362;0;0;;;;;
199;person;0.75;6;414;269;478;435;0;0;;;;;
199;car;0.56;14;1363;323;1397;356;0;0;;;;;
199;car;0.56;15;1343;323;1380;352;0;0;;;;;
200;car;0.55;5;1429;323;1510;380;0;0;;;;;
200;car;0.45;10;1384;325;1436;361;0;0;;;;;
200;person;0.74;6;419;270;478;432;0;0;;;;;
200;car;0.58;14;1361;323;1397;356;0;0;;;;;
200;car;0.55;15;1344;323;1382;352;0;0;;;;;
201;car;0.56;5;1429;323;1510;380;0;0;;;;;
201;car;0.47;10;1384;325;1436;361;0;0;;;;;
201;person;0.72;6;424;268;480;432;0;0;;;;;
201;car;0.58;14;1362;323;1397;356;0;0;;;;;
201;car;0.55;15;1344;323;1380;352;0;0;;;;;
202;car;0.57;5;1429;323;1510;380;0;0;;;;;
202;car;0.48;10;1384;325;1436;361;0;0;;;;;
202;person;0.74;6;428;263;484;431;0;0;;;;;
202;car;0.59;14;1363;323;1397;356;0;0;;;;;
202;car;0.57;15;1344;323;1381;352;0;0;;;;;
203;car;0.57;5;1428;323;1511;380;0;0;;;;;
203;car;0.48;10;1384;325;1436;361;0;0;;;;;
203;person;0.72;6;431;258;486;430;0;0;;;;;
203;car;0.61;14;1363;323;1398;356;0;0;;;;;
203;car;0.58;15;1343;323;1380;352;0;0;;;;;
204;car;0.58;5;1428;323;1511;380;0;0;;;;;
204;car;0.47;10;1384;325;1436;361;0;0;;;;;
204;car;0.59;14;1362;323;1397;356;0;0;;;;;
204;car;0.58;15;1344;323;1380;352;0;0;;;;;
205;car;0.58;5;1428;323;1510;380;0;0;;;;;
205;car;0.47;10;1384;325;1435;361;0;0;;;;;
205;car;0.61;14;1362;323;1397;356;0;0;;;;;
205;car;0.59;15;1344;323;1380;352;0;0;;;;;
205;person;0.75;6;436;261;489;430;0;0;;;;;
206;car;0.57;5;1428;323;1509;380;0;0;;;;;
206;car;0.47;10;1384;325;1435;361;0;0;;;;;
206;car;0.61;14;1362;323;1397;356;0;0;;;;;
206;car;0.54;15;1345;323;1380;352;0;0;;;;;
206;person;0.77;6;437;262;492;431;0;0;;;;;
207;car;0.6;5;1428;323;1509;380;0;0;;;;;
207;car;0.48;10;1384;325;1434;361;0;0;;;;;
207;car;0.64;14;1362;322;1398;357;0;0;;;;;
207;car;0.52;15;1346;323;1378;352;0;0;;;;;
207;person;0.75;6;439;266;493;430;0;0;;;;;
208;car;0.59;5;1429;323;1509;380;0;0;;;;;
208;car;0.49;10;1384;325;1434;360;0;0;;;;;
208;car;0.64;14;1362;322;1398;357;0;0;;;;;
208;car;0.54;15;1347;323;1379;352;0;0;;;;;
208;person;0.71;6;443;273;496;432;0;0;;;;;
209;car;0.58;5;1428;323;1509;380;0;0;;;;;
209;car;0.49;10;1384;325;1434;360;0;0;;;;;
209;car;0.66;14;1361;322;1398;357;0;0;;;;;
209;car;0.55;15;1347;323;1380;352;0;0;;;;;
209;person;0.63;6;444;275;498;432;0;0;;;;;
210;car;0.58;5;1429;323;1508;380;0;0;;;;;
210;car;0.49;10;1384;325;1434;360;0;0;;;;;
210;car;0.65;14;1360;322;1398;357;0;0;;;;;
210;car;0.56;15;1348;323;1381;352;0;0;;;;;
210;person;0.65;6;446;275;501;432;0;0;;;;;
211;car;0.56;5;1429;323;1507;380;0;0;;;;;
211;car;0.49;10;1384;325;1434;360;0;0;;;;;
211;car;0.65;14;1361;322;1398;357;0;0;;;;;
211;car;0.57;15;1347;323;1379;352;0;0;;;;;
211;person;0.7;6;449;276;502;431;0;0;;;;;
212;car;0.57;5;1429;323;1507;380;0;0;;;;;
212;car;0.48;10;1384;325;1434;360;0;0;;;;;
212;car;0.63;14;1361;322;1398;357;0;0;;;;;
212;car;0.56;15;1347;323;1378;352;0;0;;;;;
212;person;0.59;6;452;276;506;429;0;0;;;;;
213;car;0.58;5;1429;323;1508;380;0;0;;;;;
213;car;0.49;10;1384;325;1434;360;0;0;;;;;
213;car;0.63;14;1362;322;1398;357;0;0;;;;;
213;car;0.57;15;1346;323;1377;351;0;0;;;;;
213;person;0.62;6;456;264;511;429;0;0;;;;;
214;car;0.57;5;1429;323;1508;380;0;0;;;;;
214;car;0.5;10;1384;325;1434;360;0;0;;;;;
214;car;0.63;14;1364;322;1398;357;0;0;;;;;
214;car;0.57;15;1346;323;1376;351;0;0;;;;;
214;person;0.7;6;458;262;515;427;0;0;;;;;
215;car;0.57;5;1429;323;1508;380;0;0;;;;;
215;car;0.5;10;1384;325;1434;360;0;0;;;;;
215;car;0.64;14;1364;322;1398;357;0;0;;;;;
215;car;0.56;15;1347;323;1378;351;0;0;;;;;
215;person;0.74;6;460;263;517;426;0;0;;;;;
216;car;0.58;5;1428;323;1508;381;0;0;;;;;
216;car;0.49;10;1383;325;1434;360;0;0;;;;;
216;car;0.63;14;1363;322;1398;357;0;0;;;;;
216;car;0.55;15;1346;322;1379;351;0;0;;;;;
216;person;0.69;6;463;263;520;426;0;0;;;;;
217;car;0.57;5;1428;323;1510;380;0;0;;;;;
217;car;0.5;10;1383;324;1434;360;1;0.0;1383;335;1430;360; conf(0.61)
217;car;0.61;14;1365;322;1397;357;1;0.2767899691373863;1365;322;1397;339;2 conf(0.53)
217;car;0.59;15;1345;322;1381;352;0;0;;;;;
217;person;0.6;6;468;263;523;427;0;0;;;;;
218;car;0.58;5;1428;323;1510;381;0;0;;;;;
218;car;0.5;10;1383;324;1435;360;0;0;;;;;
218;car;0.61;14;1365;322;1397;357;1;0.2767899691373863;1365;322;1397;339;2 conf(0.53)
218;car;0.6;15;1345;322;1382;352;0;0;;;;;
218;person;0.35;6;472;269;524;425;0;0;;;;;
219;car;0.58;5;1428;323;1511;381;0;0;;;;;
219;car;0.51;10;1383;324;1434;360;1;0.0;1383;334;1430;360; conf(0.61)
219;car;0.61;14;1365;322;1397;357;1;0.2767899691373863;1365;322;1397;339;2 conf(0.53)
219;car;0.6;15;1345;322;1383;352;0;0;;;;;
219;person;0.65;6;474;269;527;423;0;0;;;;;
220;car;0.57;5;1428;323;1510;381;0;0;;;;;
220;car;0.5;10;1383;324;1434;360;1;0.0;1383;335;1430;360; conf(0.61)
220;car;0.62;14;1366;322;1397;357;0;0;;;;;
220;car;0.58;15;1344;322;1383;352;0;0;;;;;
220;person;0.59;6;475;272;530;422;0;0;;;;;
221;car;0.58;5;1429;323;1510;381;0;0;;;;;
221;car;0.51;10;1382;324;1433;360;1;0.0;1382;334;1430;360; conf(0.61)
221;car;0.62;14;1365;322;1397;357;1;0.2767899691373863;1365;322;1397;339;2 conf(0.53)
221;car;0.61;15;1344;321;1383;352;0;0;;;;;
221;person;0.61;6;478;274;535;423;0;0;;;;;
222;car;0.59;5;1429;323;1509;381;0;0;;;;;
222;car;0.51;10;1383;324;1434;360;1;0.0;1383;334;1430;360; conf(0.61)
222;car;0.62;14;1365;322;1398;357;0;0;;;;;
222;car;0.61;15;1344;321;1383;352;0;0;;;;;
222;person;0.71;6;477;275;540;423;0;0;;;;;
222;car;0.44;19;1242;270;1334;350;0;0;;;;;
223;car;0.61;5;1429;323;1509;381;0;0;;;;;
223;car;0.52;10;1382;324;1433;360;1;0.0;1382;334;1430;360; conf(0.61)
223;car;0.62;14;1367;322;1398;357;0;0;;;;;
223;car;0.59;15;1343;321;1381;352;0;0;;;;;
223;person;0.68;6;478;274;542;423;0;0;;;;;
224;car;0.61;5;1429;323;1509;381;0;0;;;;;
224;car;0.51;10;1382;324;1434;360;1;0.0;1382;336;1429;360; conf(0.61)
224;car;0.61;14;1367;322;1398;357;0;0;;;;;
224;car;0.59;15;1344;321;1381;352;0;0;;;;;
224;person;0.67;6;481;269;542;422;0;0;;;;;
225;car;0.61;5;1429;323;1509;381;0;0;;;;;
225;car;0.51;10;1382;324;1434;360;1;0.0;1382;336;1429;360; conf(0.61)
225;car;0.6;14;1368;322;1398;357;0;0;;;;;
225;car;0.6;15;1343;321;1380;352;0;0;;;;;
225;person;0.63;6;482;267;544;421;0;0;;;;;
225;car;0.36;20;1302;316;1344;349;0;0;;;;;
225;car;0.41;19;1242;268;1320;350;0;0;;;;;
226;car;0.62;5;1429;323;1509;380;0;0;;;;;
226;car;0.51;10;1382;324;1434;360;1;0.0;1382;335;1429;360; conf(0.61)
226;car;0.61;14;1367;322;1398;357;0;0;;;;;
226;car;0.59;15;1343;321;1380;352;0;0;;;;;
226;person;0.66;6;487;269;545;423;0;0;;;;;
226;car;0.38;20;1302;316;1344;348;0;0;;;;;
226;car;0.43;19;1242;268;1316;349;0;0;;;;;
227;car;0.62;5;1429;323;1510;381;0;0;;;;;
227;car;0.52;10;1382;324;1434;360;1;0.0;1382;336;1429;360; conf(0.61)
227;car;0.59;14;1368;322;1398;357;0;0;;;;;
227;car;0.59;15;1343;322;1380;352;0;0;;;;;
227;person;0.66;6;494;269;545;421;0;0;;;;;
227;car;0.36;20;1303;317;1344;348;0;0;;;;;
227;car;0.39;19;1242;268;1314;348;0;0;;;;;
228;car;0.61;5;1429;323;1509;381;0;0;;;;;
228;car;0.51;10;1382;324;1434;361;1;0.0;1382;334;1430;361; conf(0.61)
228;car;0.59;14;1368;322;1398;357;0;0;;;;;
228;car;0.59;15;1343;322;1379;352;0;0;;;;;
228;person;0.64;6;498;269;547;421;0;0;;;;;
228;car;0.38;20;1302;317;1345;348;0;0;;;;;
228;car;0.36;19;1242;267;1314;347;0;0;;;;;
229;car;0.6;5;1429;323;1509;380;0;0;;;;;
229;car;0.5;10;1382;324;1435;361;1;0.0;1382;334;1430;361; conf(0.61)
229;car;0.59;14;1366;322;1398;357;1;0.2767899691373863;1366;322;1398;341;2 conf(0.53)
229;car;0.58;15;1344;322;1381;352;0;0;;;;;
229;person;0.71;6;501;270;549;421;0;0;;;;;
229;car;0.47;20;1302;318;1345;348;0;0;;;;;
230;car;0.6;5;1429;323;1508;379;0;0;;;;;
230;car;0.51;10;1383;324;1435;361;1;0.0;1383;334;1429;361; conf(0.61)
230;car;0.58;14;1366;322;1398;357;1;0.2767899691373863;1366;322;1398;341;2 conf(0.53)
230;car;0.57;15;1344;322;1382;352;0;0;;;;;
230;person;0.72;6;503;270;550;420;0;0;;;;;
230;car;0.51;20;1301;318;1345;348;0;0;;;;;
231;car;0.57;5;1429;323;1507;379;0;0;;;;;
231;car;0.49;10;1383;324;1437;361;0;0;;;;;
231;car;0.6;14;1365;322;1398;357;1;0.2767899691373863;1365;322;1398;343;2 conf(0.53)
231;car;0.56;15;1344;322;1383;352;0;0;;;;;
231;person;0.6;6;505;272;553;420;0;0;;;;;
231;car;0.54;20;1301;319;1345;349;0;0;;;;;
232;car;0.58;5;1429;323;1507;378;0;0;;;;;
232;car;0.5;10;1383;324;1437;361;0;0;;;;;
232;car;0.6;14;1364;323;1397;357;1;0.2767899691373863;1364;323;1397;341;2 conf(0.53)
232;car;0.56;15;1344;322;1384;353;0;0;;;;;
232;person;0.55;6;506;275;555;421;0;0;;;;;
232;car;0.56;20;1300;319;1346;350;0;0;;;;;
233;car;0.58;5;1429;323;1507;379;0;0;;;;;
233;car;0.5;10;1384;325;1437;361;0;0;;;;;
233;car;0.59;14;1364;323;1398;357;1;0.2767899691373863;1364;323;1397;341;2 conf(0.53)
233;car;0.54;15;1345;322;1384;353;0;0;;;;;
233;person;0.69;6;507;273;558;420;0;0;;;;;
233;car;0.57;20;1300;319;1346;350;0;0;;;;;
234;car;0.6;5;1429;323;1507;379;0;0;;;;;
234;car;0.5;10;1384;325;1437;361;0;0;;;;;
234;car;0.6;14;1364;323;1398;357;1;0.2767899691373863;1364;323;1397;341;2 conf(0.53)
234;car;0.55;15;1344;322;1384;353;0;0;;;;;
234;person;0.69;6;507;279;559;419;0;0;;;;;
234;car;0.58;20;1299;320;1346;350;0;0;;;;;
235;car;0.62;5;1429;323;1508;380;0;0;;;;;
235;car;0.51;10;1383;324;1437;361;0;0;;;;;
235;car;0.6;14;1364;323;1398;357;1;0.2767899691373863;1364;323;1397;341;2 conf(0.53)
235;car;0.55;15;1344;321;1384;353;0;0;;;;;
235;person;0.71;6;507;278;562;419;0;0;;;;;
235;car;0.59;20;1299;320;1346;350;0;0;;;;;
236;car;0.62;5;1429;323;1507;380;0;0;;;;;
236;car;0.51;10;1383;324;1436;361;0;0;;;;;
236;car;0.61;14;1364;322;1398;357;1;0.2767899691373863;1364;322;1398;343;2 conf(0.53)
236;car;0.55;15;1344;321;1383;353;0;0;;;;;
236;person;0.73;6;510;275;564;420;0;0;;;;;
236;car;0.55;20;1300;319;1346;351;0;0;;;;;
237;car;0.64;5;1429;323;1508;380;0;0;;;;;
237;car;0.5;10;1383;324;1436;361;0;0;;;;;
237;car;0.6;14;1364;322;1398;357;1;0.2767899691373863;1364;322;1398;343;2 conf(0.53)
237;car;0.55;15;1344;321;1383;353;0;0;;;;;
237;person;0.75;6;511;273;565;420;0;0;;;;;
237;car;0.55;20;1300;319;1346;351;0;0;;;;;
238;car;0.65;5;1429;323;1507;379;0;0;;;;;
238;car;0.49;10;1383;324;1437;361;0;0;;;;;
238;car;0.59;14;1364;322;1398;357;1;0.2767899691373863;1364;322;1398;343;2 conf(0.53)
238;car;0.53;15;1345;321;1383;353;0;0;;;;;
238;person;0.68;6;513;273;568;420;0;0;;;;;
238;car;0.57;20;1300;319;1346;351;0;0;;;;;
239;car;0.66;5;1429;322;1508;380;0;0;;;;;
239;car;0.5;10;1383;324;1436;361;0;0;;;;;
239;car;0.59;14;1364;322;1398;357;1;0.2767899691373863;1364;322;1398;343;2 conf(0.53)
239;car;0.54;15;1344;321;1384;353;0;0;;;;;
239;person;0.67;6;517;272;571;420;0;0;;;;;
239;car;0.61;20;1299;319;1345;351;0;0;;;;;
240;car;0.67;5;1429;322;1508;380;0;0;;;;;
240;car;0.5;10;1383;324;1436;361;0;0;;;;;
240;car;0.6;14;1364;322;1398;357;1;0.2767899691373863;1364;322;1398;343;2 conf(0.53)
240;car;0.54;15;1344;321;1384;353;0;0;;;;;
240;person;0.69;6;520;271;573;417;0;0;;;;;
240;car;0.62;20;1299;320;1345;351;0;0;;;;;
241;car;0.69;5;1429;322;1507;381;0;0;;;;;
241;car;0.53;10;1384;324;1436;361;0;0;;;;;
241;car;0.62;14;1365;322;1399;357;0;0;;;;;
241;car;0.57;15;1344;321;1383;353;0;0;;;;;
241;person;0.75;6;524;270;576;417;0;0;;;;;
241;car;0.64;20;1298;320;1346;351;0;0;;;;;
242;car;0.69;5;1429;322;1507;381;0;0;;;;;
242;car;0.54;10;1384;324;1435;360;0;0;;;;;
242;car;0.63;14;1365;322;1399;357;0;0;;;;;
242;car;0.57;15;1344;321;1382;353;0;0;;;;;
242;person;0.77;6;526;267;579;415;0;0;;;;;
242;car;0.65;20;1298;320;1346;350;0;0;;;;;
243;car;0.69;5;1430;322;1508;382;0;0;;;;;
243;car;0.54;10;1384;324;1435;360;0;0;;;;;
243;car;0.63;14;1366;322;1399;357;0;0;;;;;
243;car;0.57;15;1344;321;1381;353;0;0;;;;;
243;person;0.77;6;530;269;582;415;0;0;;;;;
243;car;0.65;20;1298;320;1346;350;0;0;;;;;
244;car;0.68;5;1430;322;1507;381;0;0;;;;;
244;car;0.55;10;1385;324;1435;360;0;0;;;;;
244;car;0.63;14;1366;322;1399;357;0;0;;;;;
244;car;0.57;15;1344;321;1381;353;0;0;;;;;
244;person;0.78;6;532;267;583;415;0;0;;;;;
244;car;0.65;20;1298;319;1346;350;0;0;;;;;
245;car;0.67;5;1430;322;1507;380;0;0;;;;;
245;car;0.54;10;1384;324;1435;360;0;0;;;;;
245;car;0.62;14;1366;322;1399;357;0;0;;;;;
245;car;0.56;15;1344;321;1381;353;0;0;;;;;
245;person;0.78;6;533;268;585;415;0;0;;;;;
245;car;0.65;20;1298;320;1345;350;0;0;;;;;
246;car;0.67;5;1431;322;1505;379;0;0;;;;;
246;car;0.53;10;1384;324;1435;361;0;0;;;;;
246;car;0.62;14;1366;322;1399;357;0;0;;;;;
246;car;0.55;15;1343;321;1381;353;0;0;;;;;
246;person;0.77;6;533;271;589;414;0;0;;;;;
246;car;0.63;20;1298;320;1346;350;0;0;;;;;
247;car;0.66;5;1431;322;1504;378;0;0;;;;;
247;car;0.53;10;1385;324;1436;361;0;0;;;;;
247;car;0.62;14;1366;322;1399;357;0;0;;;;;
247;car;0.57;15;1344;321;1381;352;0;0;;;;;
247;person;0.71;6;534;274;592;413;0;0;;;;;
247;car;0.62;20;1298;319;1346;350;0;0;;;;;
248;car;0.63;5;1431;322;1504;379;0;0;;;;;
248;car;0.53;10;1385;324;1435;361;0;0;;;;;
248;car;0.62;14;1366;322;1399;357;0;0;;;;;
248;car;0.55;15;1344;321;1381;353;0;0;;;;;
248;person;0.7;6;536;273;592;413;0;0;;;;;
248;car;0.61;20;1299;319;1346;350;0;0;;;;;
249;car;0.61;5;1431;322;1503;379;0;0;;;;;
249;car;0.53;10;1385;324;1436;361;0;0;;;;;
249;car;0.62;14;1366;322;1399;357;0;0;;;;;
249;car;0.54;15;1344;321;1381;353;0;0;;;;;
249;person;0.74;6;538;275;594;413;0;0;;;;;
249;car;0.62;20;1299;319;1345;350;0;0;;;;;
250;car;0.63;5;1431;322;1504;379;0;0;;;;;
250;car;0.54;10;1385;324;1435;361;0;0;;;;;
250;car;0.62;14;1365;322;1399;357;0;0;;;;;
250;car;0.55;15;1344;321;1381;353;0;0;;;;;
250;person;0.74;6;542;275;595;412;0;0;;;;;
250;car;0.62;20;1299;319;1345;350;0;0;;;;;
251;car;0.63;5;1431;322;1504;378;0;0;;;;;
251;car;0.53;10;1385;324;1435;361;0;0;;;;;
251;car;0.62;14;1365;322;1398;357;0;0;;;;;
251;car;0.55;15;1344;321;1381;353;0;0;;;;;
251;person;0.74;6;544;275;596;410;0;0;;;;;
251;car;0.61;20;1298;319;1345;350;0;0;;;;;
252;car;0.64;5;1432;322;1505;379;0;0;;;;;
252;car;0.54;10;1385;324;1436;361;0;0;;;;;
252;car;0.62;14;1366;322;1399;357;0;0;;;;;
252;car;0.55;15;1344;321;1380;352;0;0;;;;;
252;person;0.74;6;548;274;597;409;0;0;;;;;
252;car;0.61;20;1299;319;1345;349;0;0;;;;;
253;car;0.66;5;1432;322;1505;378;0;0;;;;;
253;car;0.53;10;1385;324;1436;361;0;0;;;;;
253;car;0.61;14;1366;322;1399;357;1;0.2767899691373863;1366;322;1399;338;2 conf(0.53)
253;car;0.56;15;1344;321;1381;352;0;0;;;;;
253;person;0.74;6;551;274;600;412;0;0;;;;;
253;car;0.58;20;1300;319;1346;349;0;0;;;;;
253;car;0.35;23;1387;323;1444;370;0;0;;;;;
254;car;0.7;5;1431;322;1506;379;0;0;;;;;
254;car;0.54;10;1384;324;1435;361;0;0;;;;;
254;car;0.62;14;1366;322;1399;357;0;0;;;;;
254;car;0.55;15;1344;321;1381;352;0;0;;;;;
254;person;0.74;6;553;271;602;414;0;0;;;;;
254;car;0.57;20;1300;319;1346;349;0;0;;;;;
255;car;0.7;5;1431;322;1508;380;0;0;;;;;
255;car;0.54;10;1384;324;1435;361;0;0;;;;;
255;car;0.62;14;1365;322;1399;357;0;0;;;;;
255;car;0.56;15;1344;321;1382;352;0;0;;;;;
255;person;0.79;6;556;272;605;411;0;0;;;;;
255;car;0.56;20;1301;319;1346;349;0;0;;;;;
256;car;0.72;5;1431;322;1509;380;0;0;;;;;
256;car;0.53;10;1384;324;1435;360;0;0;;;;;
256;car;0.62;14;1365;322;1399;356;1;0.2767899691373863;1365;322;1399;340;2 conf(0.53)
256;car;0.56;15;1344;321;1382;352;0;0;;;;;
256;person;0.68;6;557;274;606;412;0;0;;;;;
256;car;0.55;20;1301;319;1346;349;0;0;;;;;
257;car;0.73;5;1431;322;1510;380;0;0;;;;;
257;car;0.53;10;1384;324;1435;360;1;0.0;1384;334;1430;360; conf(0.61)
257;car;0.61;14;1365;322;1399;356;1;0.2767899691373863;1365;322;1399;340;2 conf(0.53)
257;car;0.57;15;1344;321;1382;352;0;0;;;;;
257;person;0.51;6;560;275;606;411;0;0;;;;;
257;car;0.55;20;1301;319;1346;349;0;0;;;;;
258;car;0.74;5;1431;322;1510;380;0;0;;;;;
258;car;0.53;10;1384;324;1435;360;0;0;;;;;
258;car;0.62;14;1365;322;1399;356;1;0.2767899691373863;1365;322;1399;340;2 conf(0.53)
258;car;0.57;15;1344;321;1382;352;0;0;;;;;
258;car;0.54;20;1301;319;1346;349;0;0;;;;;
259;car;0.73;5;1431;323;1510;380;0;0;;;;;
259;car;0.53;10;1384;324;1435;361;0;0;;;;;
259;car;0.61;14;1366;322;1399;356;0;0;;;;;
259;car;0.57;15;1344;321;1382;351;0;0;;;;;
259;car;0.56;20;1301;319;1346;348;0;0;;;;;
260;car;0.72;5;1431;323;1510;380;0;0;;;;;
260;car;0.53;10;1383;324;1436;361;0;0;;;;;
260;car;0.61;14;1366;322;1399;356;0;0;;;;;
260;car;0.57;15;1343;321;1383;352;0;0;;;;;
260;car;0.58;20;1301;318;1346;348;0;0;;;;;
260;car;0.35;23;1386;323;1445;369;0;0;;;;;
261;car;0.72;5;1431;323;1511;379;0;0;;;;;
261;car;0.54;10;1384;324;1435;360;1;0.0;1384;334;1430;360; conf(0.61)
261;car;0.62;14;1366;322;1398;356;1;0.2767899691373863;1366;322;1398;338;2 conf(0.53)
261;car;0.59;15;1343;321;1383;351;0;0;;;;;
261;car;0.58;20;1301;318;1346;348;0;0;;;;;
261;car;0.36;23;1386;323;1444;368;0;0;;;;;
262;car;0.72;5;1431;323;1510;379;0;0;;;;;
262;car;0.54;10;1384;324;1434;360;1;0.0;1384;337;1429;360; conf(0.61)
262;car;0.63;14;1365;322;1398;356;0;0;;;;;
262;car;0.6;15;1343;321;1384;352;0;0;;;;;
262;car;0.59;20;1300;318;1346;348;0;0;;;;;
262;car;0.37;23;1387;323;1444;368;1;0.0;1387;337;1428;368; conf(0.61)
262;person;0.56;6;568;280;618;411;0;0;;;;;
263;car;0.73;5;1431;323;1510;379;0;0;;;;;
263;car;0.54;10;1384;324;1434;360;1;0.36697490333951066;1384;337;1429;360;1 conf(0.83)
263;car;0.62;14;1365;322;1398;356;0;0;;;;;
263;car;0.6;15;1343;321;1384;352;0;0;;;;;
263;car;0.6;20;1300;318;1346;348;0;0;;;;;
263;car;0.36;23;1387;323;1444;368;1;0.0;1387;337;1429;368; conf(0.61)
263;person;0.44;6;569;280;619;410;0;0;;;;;
264;car;0.71;5;1431;323;1509;379;0;0;;;;;
264;car;0.54;10;1384;324;1434;360;1;0.36697490333951066;1384;337;1429;360;1 conf(0.83)
264;car;0.62;14;1365;322;1398;356;0;0;;;;;
264;car;0.6;15;1343;321;1384;352;0;0;;;;;
264;car;0.6;20;1299;318;1346;348;0;0;;;;;
264;car;0.37;23;1387;324;1444;368;0;0;;;;;
264;person;0.68;6;570;279;620;410;0;0;;;;;
265;car;0.66;5;1430;323;1508;379;0;0;;;;;
265;car;0.53;10;1384;324;1434;360;0;0;;;;;
265;car;0.57;14;1367;322;1399;357;1;0.2767899691373863;1367;322;1399;341;2 conf(0.53)
265;car;0.58;15;1343;321;1384;352;0;0;;;;;
265;car;0.57;20;1299;318;1345;348;0;0;;;;;
265;car;0.36;23;1387;324;1444;368;0;0;;;;;
265;person;0.71;6;574;277;621;411;0;0;;;;;
266;car;0.65;5;1430;323;1506;379;0;0;;;;;
266;car;0.53;10;1383;324;1434;361;1;0.36697490333951066;1383;335;1430;361;1 conf(0.83)
266;car;0.56;14;1368;322;1399;357;0;0;;;;;
266;car;0.58;15;1343;321;1383;352;0;0;;;;;
266;car;0.57;20;1299;318;1345;348;0;0;;;;;
266;car;0.37;23;1387;323;1444;368;0;0;;;;;
266;person;0.72;6;576;276;622;413;0;0;;;;;
267;car;0.64;5;1430;323;1505;379;0;0;;;;;
267;car;0.53;10;1383;324;1434;361;1;0.36697490333951066;1383;335;1430;361;1 conf(0.83)
267;car;0.56;14;1368;322;1399;357;0;0;;;;;
267;car;0.57;15;1343;321;1383;352;0;0;;;;;
267;car;0.57;20;1299;318;1344;348;0;0;;;;;
267;car;0.35;23;1387;323;1444;368;0;0;;;;;
267;person;0.56;6;577;278;625;410;0;0;;;;;
268;car;0.59;5;1429;323;1504;378;0;0;;;;;
268;car;0.52;10;1384;324;1435;361;0;0;;;;;
268;car;0.56;14;1368;322;1399;357;0;0;;;;;
268;car;0.55;15;1343;321;1382;352;0;0;;;;;
268;car;0.54;20;1299;319;1344;348;0;0;;;;;
268;car;0.36;23;1387;324;1444;369;0;0;;;;;
269;car;0.58;5;1429;324;1501;378;0;0;;;;;
269;car;0.52;10;1384;324;1435;361;1;0.36697490333951066;1384;335;1429;361;1 conf(0.83)
269;car;0.55;14;1368;322;1399;357;0;0;;;;;
269;car;0.55;15;1343;321;1383;352;0;0;;;;;
269;car;0.52;20;1299;319;1344;348;0;0;;;;;
269;car;0.38;23;1387;324;1444;369;0;0;;;;;
269;person;0.68;6;583;275;626;409;0;0;;;;;
270;car;0.57;5;1429;324;1499;378;0;0;;;;;
270;car;0.53;10;1383;324;1435;361;1;0.36697490333951066;1383;334;1430;361;1 conf(0.83)
270;car;0.56;14;1368;322;1400;357;0;0;;;;;
270;car;0.55;15;1343;321;1383;352;0;0;;;;;
270;car;0.52;20;1299;319;1345;348;0;0;;;;;
270;car;0.36;23;1387;324;1444;369;0;0;;;;;
270;person;0.74;6;585;274;628;410;0;0;;;;;
271;car;0.56;5;1429;324;1497;378;0;0;;;;;
271;car;0.53;10;1384;324;1435;361;1;0.36697490333951066;1384;335;1429;361;1 conf(0.83)
271;car;0.57;14;1367;322;1400;357;0;0;;;;;
271;car;0.56;15;1343;321;1381;352;0;0;;;;;
271;car;0.54;20;1299;319;1345;348;0;0;;;;;
271;car;0.35;23;1387;323;1443;369;0;0;;;;;
271;person;0.64;6;586;277;630;408;0;0;;;;;
272;car;0.58;5;1430;323;1501;378;0;0;;;;;
272;car;0.53;10;1384;324;1434;361;1;0.36697490333951066;1384;335;1430;361;1 conf(0.83)
272;car;0.56;14;1367;322;1400;357;0;0;;;;;
272;car;0.55;15;1343;321;1382;352;0;0;;;;;
272;car;0.54;20;1299;320;1345;348;0;0;;;;;
272;car;0.35;23;1387;323;1443;370;0;0;;;;;
273;car;0.57;5;1429;324;1499;378;0;0;;;;;
273;car;0.53;10;1384;324;1434;361;1;0.36697490333951066;1384;335;1430;361;1 conf(0.83)
273;car;0.58;14;1367;322;1400;357;0;0;;;;;
273;car;0.56;15;1343;321;1381;352;0;0;;;;;
273;car;0.56;20;1299;320;1345;348;0;0;;;;;
273;car;0.36;23;1387;323;1443;369;0;0;;;;;
274;car;0.56;5;1429;324;1499;378;0;0;;;;;
274;car;0.53;10;1384;324;1435;361;0;0;;;;;
274;car;0.59;14;1367;322;1400;357;0;0;;;;;
274;car;0.58;15;1343;321;1383;352;0;0;;;;;
274;car;0.57;20;1299;319;1344;348;0;0;;;;;
274;car;0.38;23;1387;323;1443;369;0;0;;;;;
275;car;0.57;5;1429;323;1501;379;0;0;;;;;
275;car;0.53;10;1384;324;1435;361;1;0.36697490333951066;1384;334;1429;361;1 conf(0.83)
275;car;0.59;14;1367;322;1400;357;0;0;;;;;
275;car;0.58;15;1343;321;1382;352;0;0;;;;;
